Sample id,sample no,description ,descp no,date,time,year,month,day,hour,minute,filter pore-size,method ,method No. ,Isco  no. 
1293K,1293,Elder,0,5/2/2010,12:31,2010,5,2,12,31,0.4,MB,3,3
1294K,1294,Elder,0,5/3/2010,12:31,2010,5,3,12,31,0.45,Control,1,4
1295K,1295,Elder,0,5/4/2010,12:31,2010,5,4,12,31,0.4,MB,3,5
1296K,1296,Elder,0,5/5/2010,12:31,2010,5,5,12,31,0.45,Control,1,6
1297K,1297,Elder,0,5/6/2010,12:31,2010,5,6,12,31,0.4,MB,3,7
1298K,1298,Elder,0,5/7/2010,12:31,2010,5,7,12,31,0.45,Control,1,8
1299K,1299,Elder,0,5/8/2010,12:31,2010,5,8,12,31,0.4,MB,3,9
1300K,1300,Elder,0,5/9/2010,12:31,2010,5,9,12,31,0.45,Control,1,10
1301K,1301,Elder,0,5/10/2010,12:31,2010,5,10,12,31,0.4,MB,3,11
1302K,1302,Elder,0,5/11/2010,12:31,2010,5,11,12,31,0.4,MB,3,13
1303K,1303,Elder,0,5/12/2010,12:31,2010,5,12,12,31,0.45,Control,1,14
1304K,1304,Elder,0,5/13/2010,12:31,2010,5,13,12,31,0.4,MB,3,15
1305K,1305,Elder,0,5/14/2010,12:30,2010,5,14,12,30,0.45,Control,1,16
1306K,1306,Elder,0,5/16/2010,12:31,2010,5,16,12,31,0.2,MB,6,17
1307K,1307,Elder,0,5/18/2010,12:31,2010,5,18,12,31,0.45,Control,1,18
1308K,1308,Elder,0,5/20/2010,12:31,2010,5,20,12,31,0.2,MB,6,19
1309K,1309,Elder,0,5/22/2010,12:31,2010,5,22,12,31,0.45,Control,1,20
1310K,1310,Elder,0,5/24/2010,12:31,2010,5,24,12,31,0.45,Control,1,21
1311K,1311,Elder,0,5/26/2010,12:32,2010,5,26,12,32,0.45,Control,1,22
1312K,1312,Elder,0,5/28/2010,12:31,2010,5,28,12,31,0.45,Control,1,23
1313K,1313,Elder,0,5/30/2010,12:31,2010,5,30,12,31,0.45,Control,1,24
1314K,1314,Well 3,3,4/30/2010,12:32,2010,4,30,12,32,0.45,Control,1,1
1315K,1315,Well 3,3,5/1/2010,12:31,2010,5,1,12,31,0.45,Control,1,2
1316K,1316,Well 3,3,5/2/2010,12:31,2010,5,2,12,31,0.45,Control,1,3
1317K,1317,Well 3,3,5/3/2010,12:31,2010,5,3,12,31,0.45,Control,1,4
1318K,1318,Well 3,3,5/4/2010,12:31,2010,5,4,12,31,0.45,Control,1,5
1319K,1319,Well 3,3,5/5/2010,12:31,2010,5,5,12,31,0.45,Control,1,6
1320K,1320,Well 3,3,5/6/2010,12:31,2010,5,6,12,31,0.45,Control,1,7
1321K,1321,Well 3,3,5/7/2010,12:31,2010,5,7,12,31,0.45,Control,1,8
1322K,1322,Well 3,3,5/8/2010,12:31,2010,5,8,12,31,0.45,Control,1,9
1323K,1323,Well 3,3,5/9/2010,12:31,2010,5,9,12,31,0.45,Control,1,10
1324K,1324,Well 3,3,5/10/2010,12:31,2010,5,10,12,31,0.45,Control,1,11
1325K,1325,Well 3,3,5/11/2010,12:31,2010,5,11,12,31,0.45,Control,1,13
1326K,1326,Well 3,3,5/12/2010,12:31,2010,5,12,12,31,0.45,Control,1,14
1327K,1327,Well 3,3,5/13/2010,12:31,2010,5,13,12,31,0.45,Control,1,15
1328K,1328,Well 3,3,5/14/2010,12:30,2010,5,14,12,30,0.45,Control,1,16
1329K,1329,Well 3,3,5/16/2010,12:31,2010,5,16,12,31,0.45,Control,1,17
1330K,1330,Well 3,3,5/18/2010,12:31,2010,5,18,12,31,0.45,Control,1,18
1331K,1331,Well 3,3,5/20/2010,12:31,2010,5,20,12,31,0.45,Control,1,19
1332K,1332,Well 3,3,5/22/2010,12:31,2010,5,22,12,31,0.45,Control,1,20
1333K,1333,Well 3,3,5/24/2010,12:31,2010,5,24,12,31,0.45,Control,1,21
1334K,1334,Well 3,3,5/26/2010,12:32,2010,5,26,12,32,0.45,Control,1,22
1335K,1335,Well 3,3,5/28/2010,12:31,2010,5,28,12,31,0.45,Control,1,23
1336K,1336,Well 3,3,5/30/2010,12:31,2010,5,30,12,31,0.45,Control,1,24
1337K,1337,Well 10,10,4/30/2010,12:32,2010,4,30,12,32,0.4,MB,3,1
1338K,1338,Well 10,10,5/1/2010,12:31,2010,5,1,12,31,0.45,Control,1,2
1339K,1339,Well 10,10,5/2/2010,12:31,2010,5,2,12,31,0.4,MB,3,3
1340K,1340,Well 10,10,5/3/2010,12:31,2010,5,3,12,31,0.45,Control,1,4
1341K,1341,Well 10,10,5/4/2010,12:31,2010,5,4,12,31,0.4,MB,3,5
1342K,1342,Well 10,10,5/5/2010,12:31,2010,5,5,12,31,0.45,Control,1,6
1343K,1343,Well 10,10,5/6/2010,12:31,2010,5,6,12,31,0.4,MB,3,7
1344K,1344,Well 10,10,5/7/2010,12:31,2010,5,7,12,31,0.45,Control,1,8
1345K,1345,Well 10,10,5/8/2010,12:31,2010,5,8,12,31,0.4,MB,3,9
1346K,1346,Well 10,10,5/9/2010,12:31,2010,5,9,12,31,0.45,Control,1,10
1347K,1347,Well 10,10,5/10/2010,12:31,2010,5,10,12,31,0.4,MB,3,11
1348K,1348,Well 10,10,5/11/2010,12:31,2010,5,11,12,31,0.4,MB,3,13
1349K,1349,Well 10,10,5/12/2010,12:31,2010,5,12,12,31,0.45,Control,1,14
1350K,1350,Well 10,10,5/13/2010,12:31,2010,5,13,12,31,0.4,MB,3,15
1351K,1351,Well 10,10,5/14/2010,12:30,2010,5,14,12,30,0.45,Control,1,16
1352K,1352,Well 10,10,5/16/2010,12:31,2010,5,16,12,31,0.4,MB,3,17
1353K,1353,Well 10,10,5/18/2010,12:31,2010,5,18,12,31,0.45,Control,1,18
1354K,1354,Well 10,10,5/20/2010,12:31,2010,5,20,12,31,0.45,Control,1,19
1355K,1355,Well 10,10,5/22/2010,12:31,2010,5,22,12,31,0.45,Control,1,20
1356K,1356,Well 10,10,5/24/2010,12:31,2010,5,24,12,31,0.45,Control,1,21
1357K,1357,Well 10,10,5/26/2010,12:32,2010,5,26,12,32,0.45,Control,1,22
1358K,1358,Well 10,10,5/28/2010,12:31,2010,5,28,12,31,0.45,Control,1,23
1359K,1359,Well 10,10,5/30/2010,12:31,2010,5,30,12,31,0.45,Control,1,24
1360K,1360,Elder,0,6/8/2010,14:30,2010,6,8,14,30,0.45,Ref,9,0
1361K,1361,Well 1,1,6/8/2010,16:05,2010,6,8,16,5,0.45,Ref,9,0
1362K,1362,Well 2,2,6/8/2010,10:20,2010,6,8,10,20,0.45,Ref,9,0
1363K,1363,Well 3,3,6/8/2010,10:00,2010,6,8,10,0,0.45,Ref,9,0
1364K,1364,Well 5,5,6/8/2010,10:20,2010,6,8,10,20,0.45,Ref,9,0
1365K,1365,Well 6,6,6/8/2010,11:30,2010,6,8,11,30,0.45,Ref,9,0
1366K,1366,Well 7,7,6/8/2010,11:40,2010,6,8,11,40,0.45,Ref,9,0
1367K,1367,Well 10,10,6/8/2010,19:20,2010,6,8,19,20,0.45,Ref,9,0
1368K,1368,Well 1,1,6/11/2010,12:32,2010,6,11,12,32,0.4,MB,3,1
1369K,1369,Well 1,1,6/12/2010,12:33,2010,6,12,12,33,0.45,Control,1,2
1370K,1370,Well 1,1,6/13/2010,12:33,2010,6,13,12,33,0.4,MB,3,3
1371K,1371,Well 1,1,6/14/2010,12:33,2010,6,14,12,33,0.45,Control,1,4
1372K,1372,Well 1,1,6/15/2010,12:33,2010,6,15,12,33,0.4,MB,3,5
1373K,1373,Well 1,1,6/16/2010,12:33,2010,6,16,12,33,0.45,Control,1,6
1374K,1374,Well 1,1,6/17/2010,12:33,2010,6,17,12,33,0.4,MB,3,7
1375K,1375,Well 1,,,,,,,,,0.45,Ref,9,0
1376K,1376,Well 1,,,,,,,,,0.45,Ref,9,0
1377K,1377,Well 1,,,,,,,,,0.45,Ref,9,0
1378K,1378,Well 1,,,,,,,,,0.45,Ref,9,0
1379K,1379,Elder,0,6/11/2010,12:32,2010,6,11,12,32,0.4,MB,3,1
1380K,1380,Elder,0,6/12/2010,12:33,2010,6,12,12,33,0.45,Control,1,2
1381K,1381,Elder,0,6/13/2010,12:33,2010,6,13,12,33,0.4,MB,3,3
1382K,1382,Elder,0,6/14/2010,12:33,2010,6,14,12,33,0.45,Control,1,4
1383K,1383,Elder,0,6/15/2010,12:33,2010,6,15,12,33,0.4,MB,3,5
1384K,1384,Elder,0,6/16/2010,12:33,2010,6,16,12,33,0.45,Control,1,6
1385K,1385,Elder,0,6/17/2010,12:33,2010,6,17,12,33,0.4,MB,3,7
1386K,1386,Elder,0,6/18/2010,12:34,2010,6,18,12,34,0.45,Control,1,8
1387K,1387,Elder,0,6/19/2010,12:35,2010,6,19,12,35,0.4,MB,3,9
1388K,1388,Elder,0,6/20/2010,12:35,2010,6,20,12,35,0.45,Control,1,10
1389K,1389,Elder,0,6/21/2010,12:35,2010,6,21,12,35,0.4,MB,3,11
1390K,1390,Well 10,10,6/9/2010,13:32,2010,6,9,13,32,0.4,MB,3,1
1391K,1391,Well 10,10,6/10/2010,13:32,2010,6,10,13,32,0.45,Control,1,2
1392K,1392,Well 10,10,6/11/2010,13:32,2010,6,11,13,32,0.4,MB,3,3
1393K,1393,Well 10,10,6/12/2010,13:32,2010,6,12,13,32,0.45,Control,1,4
1394K,1394,Well 10,10,6/13/2010,13:32,2010,6,13,13,32,0.4,MB,3,5
1395K,1395,Well 10,10,6/14/2010,13:32,2010,6,14,13,32,0.45,Control,1,6
1396K,1396,Well 10,10,6/15/2010,13:32,2010,6,15,13,32,0.4,MB,3,7
1397K,1397,Well 10,10,6/16/2010,13:32,2010,6,16,13,32,0.45,Control,1,8
1398K,1398,Well 10,10,6/17/2010,13:32,2010,6,17,13,32,0.4,MB,3,9
1399K,1399,Well 10,10,6/18/2010,13:32,2010,6,18,13,32,0.45,Control,1,10
1400K,1400,Well 10,10,6/19/2010,13:32,2010,6,19,13,32,0.4,MB,3,11
1401K,1401,Well 10,10,6/20/2010,13:32,2010,6,20,13,32,0.4,MB,3,13
1402K,1402,Well 10,10,6/21/2010,13:32,2010,6,21,13,32,0.45,Control,1,14
1403K,1403,Well 10,10,6/22/2010,13:32,2010,6,22,13,32,0.4,MB,3,15
1404K,1404,Well 10,10,6/23/2010,13:32,2010,6,23,13,32,0.45,Control,1,16
1405K,1405,Well 10,10,6/24/2010,13:32,2010,6,24,13,32,0.4,MB,3,17
1406K,1406,Well 10,10,6/25/2010,13:32,2010,6,25,13,32,0.45,Control,1,18
1407K,1407,Well 10,10,6/26/2010,13:32,2010,6,26,13,32,0.4,MB,3,19
1408K,1408,Well 10,10,6/27/2010,13:32,2010,6,27,13,32,0.45,Control,1,20
1409K,1409,Well 10,10,6/28/2010,13:32,2010,6,28,13,32,0.45,Control,1,21
1410K,1410,Well 10,10,6/29/2010,13:32,2010,6,29,13,32,0.45,Control,1,22
1411K,1411,Well 10,10,6/30/2010,13:32,2010,6,30,13,32,0.45,Control,1,23
1412K,1412,Well 10,10,7/1/2010,13:32,2010,7,1,13,32,0.45,Control,1,24
1413K,1413,Elder,0,7/13/2010,,2010,7,13,0,0,0.45,Ref,9,0
1414K,1414,Well 1,1,7/13/2010,,2010,7,13,0,0,0.45,Ref,9,0
1415K,1415,Well 2,2,7/13/2010,11:05,2010,7,13,11,5,0.45,Ref,9,0
1416K,1416,Well 3,3,7/13/2010,11:25,2010,7,13,11,25,0.45,Ref,9,0
1417K,1417,Well 5,5,7/13/2010,10:40,2010,7,13,10,40,0.45,Ref,9,0
1418K,1418,Well 6,6,7/13/2010,10:02,2010,7,13,10,2,0.45,Ref,9,0
1419K,1419,Well 7,7,7/13/2010,10:20,2010,7,13,10,20,0.45,Ref,9,0
1420K,1420,Well 10,10,7/13/2010,12:05,2010,7,13,12,5,0.45,Ref,9,0
1421K,1421,Elder,0,6/22/2010,12:35,2010,6,22,12,35,0.45,Control,1,13
1422K,1422,Elder,0,6/23/2010,12:35,2010,6,23,12,35,0.4,MB,3,14
1423K,1423,Elder,0,6/24/2010,12:35,2010,6,24,12,35,0.45,Control,1,15
1424K,1424,Elder,0,6/25/2010,12:35,2010,6,25,12,35,0.4,MB,3,16
1425K,1425,Elder,0,6/26/2010,12:35,2010,6,26,12,35,0.45,Control,1,17
1426K,1426,Well 1,1,7/13/2010,12:33,2010,7,13,12,33,0.4,MB,3,1
1427K,1427,Well 1,1,7/14/2010,12:33,2010,7,14,12,33,0.45,Control,1,2
1428K,1428,Well 1,1,7/15/2010,12:33,2010,7,15,12,33,0.4,MB,3,3
1429K,1429,Well 1,1,7/16/2010,12:33,2010,7,16,12,33,0.45,Control,1,4
1430K,1430,Well 1,1,7/17/2010,12:33,2010,7,17,12,33,0.4,MB,3,5
1431K,1431,Well 1,1,7/18/2010,12:33,2010,7,18,12,33,0.45,Control,1,6
1432K,1432,Well 1,1,7/19/2010,12:33,2010,7,19,12,33,0.4,MB,3,7
1433K,1433,Well 1,1,7/20/2010,12:33,2010,7,20,12,33,0.45,Control,1,8
1434K,1434,Well 1,1,7/21/2010,12:33,2010,7,21,12,33,0.4,MB,3,9
1435K,1435,Well 1,1,7/22/2010,12:33,2010,7,22,12,33,0.45,Control,1,10
1436K,1436,Well 1,1,7/23/2010,12:33,2010,7,23,12,33,0.4,MB,3,11
1437K,1437,Elder,0,7/13/2010,12:33,2010,7,13,12,33,0.4,MB,3,1
1438K,1438,Elder,0,7/14/2010,12:33,2010,7,14,12,33,0.45,Control,1,2
1439K,1439,Elder,0,7/15/2010,12:33,2010,7,15,12,33,0.4,MB,3,3
1440K,1440,Elder,0,7/16/2010,12:33,2010,7,16,12,33,0.45,Control,1,4
1441K,1441,Elder,0,7/17/2010,12:33,2010,7,17,12,33,0.4,MB,3,5
1442K,1442,Elder,0,7/18/2010,12:33,2010,7,18,12,33,0.45,Control,1,6
1443K,1443,Elder,0,7/19/2010,12:33,2010,7,19,12,33,0.4,MB,3,7
1444K,1444,Elder,0,7/20/2010,12:33,2010,7,20,12,33,0.45,Control,1,8
1445K,1445,Elder,0,7/21/2010,12:33,2010,7,21,12,33,0.4,MB,3,9
1446K,1446,Elder,0,7/22/2010,12:33,2010,7,22,12,33,0.45,Control,1,10
1447K,1447,Elder,0,7/23/2010,12:33,2010,7,23,12,33,0.4,MB,3,11
1448K,1448,Well 10,10,7/13/2010,12:02,2010,7,13,12,2,0.4,MB,3,1
1449K,1449,Well 10,10,7/14/2010,12:03,2010,7,14,12,3,0.45,Control,1,2
1450K,1450,Well 10,10,7/15/2010,12:03,2010,7,15,12,3,0.4,MB,3,3
1451K,1451,Well 10,10,7/16/2010,12:03,2010,7,16,12,3,0.45,Control,1,4
1452K,1452,Well 10,10,7/17/2010,12:02,2010,7,17,12,2,0.4,MB,3,5
1453K,1453,Well 10,10,7/18/2010,12:03,2010,7,18,12,3,0.45,Control,1,6
1454K,1454,Well 10,10,7/19/2010,12:02,2010,7,19,12,2,0.4,MB,3,7
1455K,1455,Well 10,10,7/20/2010,12:03,2010,7,20,12,3,0.45,Control,1,8
1456K,1456,Well 10,10,7/21/2010,12:02,2010,7,21,12,2,0.4,MB,3,9
1457K,1457,Well 10,10,7/22/2010,12:02,2010,7,22,12,2,0.45,Control,1,10
1458K,1458,Well 10,10,7/23/2010,12:02,2010,7,23,12,2,0.4,MB,3,11
1459K,1459,Well 10,10,7/24/2010,12:02,2010,7,24,12,2,0.4,MB,3,13
1460K,1460,Well 10,10,7/25/2010,12:02,2010,7,25,12,2,0.45,Control,1,14
1461K,1461,Well 10,10,7/26/2010,12:02,2010,7,26,12,2,0.4,MB,3,15
1462K,1462,Well 10,10,7/27/2010,12:03,2010,7,27,12,3,0.45,Control,1,16
1463K,1463,Well 10,10,7/28/2010,12:02,2010,7,28,12,2,0.45,Control,1,17
1464K,1464,Well 10,10,7/29/2010,12:03,2010,7,29,12,3,0.45,Control,1,18
1465K,1465,Well 10,10,7/30/2010,12:02,2010,7,30,12,2,0.45,Control,1,19
1466K,1466,Well 10,10,7/31/2010,12:03,2010,7,31,12,3,0.45,Control,1,20
1467K,1467,Well 10,10,8/1/2010,12:03,2010,8,1,12,3,0.45,Control,1,21
1468K,1468,Well 10,10,8/2/2010,12:03,2010,8,2,12,3,0.45,Control,1,22
1469K,1469,Well 10,10,8/3/2010,12:03,2010,8,3,12,3,0.45,Control,1,23
1470K,1470,Well 10,10,8/4/2010,12:03,2010,8,4,12,3,0.45,Control,1,24
1471K,1471,Well 1,1,8/12/2010,14:20,2010,8,12,14,20,0.45,Ref,9,0
1472K,1472,Well 3,3,8/12/2010,10:00,2010,8,12,10,0,0.45,Ref,9,0
1473K,1473,Well 5,5,8/12/2010,11:15,2010,8,12,11,15,0.45,Ref,9,0
1474K,1474,Well 6,6,8/12/2010,11:30,2010,8,12,11,30,0.45,Ref,9,0
1475K,1475,Well 7,7,8/12/2010,11:45,2010,8,12,11,45,0.45,Ref,9,0
1476K,1476,Well 10,10,8/12/2010,,2010,8,12,0,0,0.45,Ref,9,0
1477K,1477,Elder,0,8/12/2010,15:30,2010,8,12,15,30,0.45,Ref,9,0
1478K,1478,Well 1,1,8/13/2010,12:33,2010,8,13,12,33,0.2,MB,6,1
1479K,1479,Well 1,1,8/14/2010,12:33,2010,8,14,12,33,0.4,MB,3,2
1480K,1480,Well 1,1,8/15/2010,12:33,2010,8,15,12,33,0.4,MB,3,3
1481K,1481,Well 1,1,8/16/2010,12:33,2010,8,16,12,33,0.4,MB,3,4
1482K,1482,Well 1,1,8/17/2010,12:33,2010,8,17,12,33,0.2,MB,6,5
1483K,1483,Well 1,1,8/18/2010,12:33,2010,8,18,12,33,0.45,Control,1,6
1484K,1484,Well 1,1,8/19/2010,12:34,2010,8,19,12,34,0.4,MB,3,7
1485K,1485,Well 1,1,8/20/2010,12:33,2010,8,20,12,33,0.45,Control,1,8
1486K,1486,Well 1,1,8/21/2010,12:33,2010,8,21,12,33,0.2,MB,6,9
1487K,1487,Well 1,1,8/22/2010,12:33,2010,8,22,12,33,0.45,Control,1,10
1488K,1488,Well 1,1,8/23/2010,12:33,2010,8,23,12,33,0.4,MB,3,11
1489K,1489,Well 1,1,8/24/2010,12:33,2010,8,24,12,33,0.2,MB,6,13
1490K,1490,Well 1,1,8/25/2010,12:33,2010,8,25,12,33,0.45,Control,1,14
1491K,1491,Well 1,1,8/26/2010,12:33,2010,8,26,12,33,0.4,MB,3,15
1492K,1492,Well 1,1,8/27/2010,12:33,2010,8,27,12,33,0.45,Control,1,16
1493K,1493,Well 1,1,8/28/2010,12:34,2010,8,28,12,34,0.2,MB,6,17
1494K,1494,Well 1,1,8/29/2010,12:33,2010,8,29,12,33,0.45,Control,1,18
1495K,1495,Well 1,1,8/30/2010,12:35,2010,8,30,12,35,0.4,MB,3,19
1496K,1496,Well 1,1,8/31/2010,12:33,2010,8,31,12,33,0.45,Control,1,20
1497K,1497,Well 1,1,9/1/2010,12:33,2010,9,1,12,33,0.4,MB,3,21
1498K,1498,Well 1,1,9/4/2010,12:32,2010,9,4,12,32,0.45,Control,1,22
1499K,1499,Well 1,1,9/6/2010,12:33,2010,9,6,12,33,0.4,MB,3,23
1500K,1500,Well 1,1,9/8/2010,12:35,2010,9,8,12,35,0.45,Control,1,24
1501K,1501,Elder,0,8/13/2010,12:34,2010,8,13,12,34,0.45,MB,2,1
1502K,1502,Elder,0,8/14/2010,12:33,2010,8,14,12,33,0.45,Control,1,2
1503K,1503,Elder,0,8/15/2010,12:33,2010,8,15,12,33,0.45,MB,2,3
1504K,1504,Elder,0,8/16/2010,12:34,2010,8,16,12,34,0.45,Control,1,4
1505K,1505,Elder,0,8/17/2010,12:33,2010,8,17,12,33,0.45,MB,2,5
1506K,1506,Elder,0,8/18/2010,12:33,2010,8,18,12,33,0.45,Control,1,6
1507K,1507,Elder,0,8/19/2010,12:34,2010,8,19,12,34,0.45,MB,2,7
1508K,1508,Elder,0,8/20/2010,12:33,2010,8,20,12,33,0.45,Control,1,8
1509K,1509,Elder,0,8/21/2010,12:33,2010,8,21,12,33,0.2,MB,6,9
1510K,1510,Elder,0,8/22/2010,12:33,2010,8,22,12,33,0.2,MB,6,10
1511K,1511,Elder,0,8/23/2010,12:33,2010,8,23,12,33,0.45,MB,2,11
1512K,1512,Elder,0,8/24/2010,12:33,2010,8,24,12,33,0.45,MB,2,13
1513K,1513,Elder,0,8/25/2010,12:33,2010,8,25,12,33,0.45,Control,1,14
1514K,1514,Elder,0,8/26/2010,12:33,2010,8,26,12,33,0.45,MB,2,15
1515K,1515,Elder,0,8/27/2010,12:33,2010,8,27,12,33,0.45,Control,1,16
1516K,1516,Elder,0,8/28/2010,12:34,2010,8,28,12,34,0.45,Control,1,17
1517K,1517,Elder,0,8/29/2010,12:33,2010,8,29,12,33,0.45,Control,1,18
1518K,1518,Elder,0,8/30/2010,12:35,2010,8,30,12,35,0.45,Control,1,19
1519K,1519,Elder,0,8/31/2010,12:33,2010,8,31,12,33,0.45,Control,1,20
1520K,1520,Elder,0,9/1/2010,12:33,2010,9,1,12,33,0.45,Control,1,21
1521K,1521,Elder,0,9/4/2010,12:32,2010,9,4,12,32,0.45,Control,1,22
1522K,1522,Elder,0,9/6/2010,12:33,2010,9,6,12,33,0.45,Control,1,23
1523K,1523,Elder,0,9/8/2010,12:35,2010,9,8,12,35,0.45,Control,1,24
1524K,1524,Well 3,3,8/13/2010,12:00,2010,8,13,12,0,0.45,Control,1,1
1525K,1525,Well 3,3,8/14/2010,12:01,2010,8,14,12,1,0.45,Control,1,2
1526K,1526,Well 3,3,8/15/2010,12:01,2010,8,15,12,1,0.45,Control,1,3
1527K,1527,Well 3,3,8/16/2010,12:00,2010,8,16,12,0,0.45,Control,1,4
1528K,1528,Well 3,3,8/17/2010,12:00,2010,8,17,12,0,0.45,Control,1,5
1529K,1529,Well 3,3,8/18/2010,12:00,2010,8,18,12,0,0.45,Control,1,6
1530K,1530,Well 3,3,8/19/2010,12:00,2010,8,19,12,0,0.45,Control,1,7
1531K,1531,Well 3,3,8/20/2010,12:00,2010,8,20,12,0,0.45,Control,1,8
1532K,1532,Well 3,3,8/21/2010,12:00,2010,8,21,12,0,0.45,Control,1,9
1533K,1533,Well 3,3,8/22/2010,12:00,2010,8,22,12,0,0.45,Control,1,10
1534K,1534,Well 3,3,8/23/2010,12:00,2010,8,23,12,0,0.45,Control,1,11
1535K,1535,Well 3,3,8/24/2010,12:01,2010,8,24,12,1,0.45,Control,1,13
1536K,1536,Well 3,3,8/25/2010,12:01,2010,8,25,12,1,0.45,Control,1,14
1537K,1537,Well 3,3,8/26/2010,12:01,2010,8,26,12,1,0.45,Control,1,15
1538K,1538,Well 3,3,8/27/2010,12:01,2010,8,27,12,1,0.45,Control,1,16
1539K,1539,Well 3,3,8/28/2010,12:01,2010,8,28,12,1,0.45,Control,1,17
1540K,1540,Well 3,3,8/29/2010,12:01,2010,8,29,12,1,0.45,Control,1,18
1541K,1541,Well 3,3,8/30/2010,12:01,2010,8,30,12,1,0.45,Control,1,19
1542K,1542,Well 3,3,9/4/2010,12:00,2010,9,4,12,0,0.45,Control,1,20
1543K,1543,Well 3,3,9/6/2010,12:01,2010,9,6,12,1,0.45,Control,1,21
1544K,1544,Well 3,3,9/8/2010,12:00,2010,9,8,12,0,0.45,Control,1,22
1545K,1545,Well 10,10,8/13/2010,13:03,2010,8,13,13,3,0.2,MB,6,1
1546K,1546,Well 10,10,8/14/2010,13:02,2010,8,14,13,2,0.45,Control,1,2
1547K,1547,Well 10,10,8/15/2010,13:02,2010,8,15,13,2,0.45,MB,2,3
1548K,1548,Well 10,10,8/16/2010,13:02,2010,8,16,13,2,0.45,Control,1,4
1549K,1549,Well 10,10,8/17/2010,13:02,2010,8,17,13,2,0.45,MB,2,5
1550K,1550,Well 10,10,8/18/2010,13:02,2010,8,18,13,2,0.45,Control,1,6
1551K,1551,Well 10,10,8/19/2010,13:02,2010,8,19,13,2,0.45,MB,2,7
1552K,1552,Well 10,10,8/20/2010,13:02,2010,8,20,13,2,0.45,Control,1,8
1553K,1553,Well 10,10,8/21/2010,13:02,2010,8,21,13,2,0.2,MB,6,9
1554K,1554,Well 10,10,8/22/2010,13:02,2010,8,22,13,2,0.45,Control,1,10
1555K,1555,Well 10,10,8/23/2010,13:02,2010,8,23,13,2,0.45,MB,2,11
1556K,1556,Well 10,10,8/24/2010,13:02,2010,8,24,13,2,0.2,MB,6,13
1557K,1557,Well 10,10,8/25/2010,13:02,2010,8,25,13,2,0.45,Control,1,14
1558K,1558,Well 10,10,8/26/2010,13:02,2010,8,26,13,2,0.45,MB,2,15
1559K,1559,Well 10,10,8/27/2010,13:02,2010,8,27,13,2,0.45,Control,1,16
1560K,1560,Well 10,10,8/28/2010,13:02,2010,8,28,13,2,0.45,MB,2,17
1561K,1561,Well 10,10,8/29/2010,13:02,2010,8,29,13,2,0.45,Control,1,18
1562K,1562,Well 10,10,8/30/2010,13:02,2010,8,30,13,2,0.2,MB,6,19
1563K,1563,Well 10,10,8/31/2010,13:02,2010,8,31,13,2,0.45,Control,1,20
1564K,1564,Well 10,10,9/1/2010,13:02,2010,9,1,13,2,0.45,Control,1,21
1565K,1565,Well 10,10,9/4/2010,13:02,2010,9,4,13,2,0.45,Control,1,22
1566K,1566,Well 10,10,9/6/2010,13:02,2010,9,6,13,2,0.45,Control,1,23
1567K,1567,Well 10,10,9/8/2010,13:02,2010,9,8,13,2,0.45,Control,1,24
1568K,1568,Well 1,1,9/10/2010,,2010,9,10,0,0,0.45,Ref,9,0
1569K,1569,Well 3,3,9/10/2010,,2010,9,10,0,0,0.45,Ref,9,0
1570K,1570,Well 5,5,9/10/2010,,2010,9,10,0,0,0.45,Ref,9,0
1571K,1571,Well 6,6,9/10/2010,,2010,9,10,0,0,0.45,Ref,9,0
1572K,1572,Well 7,7,9/10/2010,,2010,9,10,0,0,0.45,Ref,9,0
1573K,1573,Well 10,10,9/10/2010,,2010,9,10,0,0,0.45,Ref,9,0
1574K,1574,Elder,0,9/10/2010,,2010,9,10,0,0,0.45,Ref,9,0
1575K,1575,Well 12,12,9/10/2010,,2010,9,10,0,0,0.45,Ref,9,0
1576K,1576,Well 14,14,9/10/2010,,2010,9,10,0,0,0.45,Ref,9,0
1676K,1676,Well 14,14,10/8/2010,,2010,10,8,0,0,0.45,Ref,9,0
1578K,1578,Well 16,16,9/10/2010,,2010,9,10,0,0,0.45,Ref,9,0
1579K,1579,Elder,0,9/10/2010,16:02,2010,9,10,16,2,0.45,Control,1,1
1580K,1580,Elder,0,9/11/2010,16:03,2010,9,11,16,3,0.45,Control,1,2
1581K,1581,Elder,0,9/12/2010,16:03,2010,9,12,16,3,0.45,Control,1,3
1582K,1582,Elder,0,9/13/2010,16:03,2010,9,13,16,3,0.45,Control,1,4
1583K,1583,Elder,0,9/14/2010,16:03,2010,9,14,16,3,0.45,Control,1,5
1584K,1584,Elder,0,9/15/2010,16:03,2010,9,15,16,3,0.45,Control,1,6
1585K,1585,Elder,0,9/16/2010,16:03,2010,9,16,16,3,0.45,Control,1,7
1586K,1586,Elder,0,9/17/2010,16:03,2010,9,17,16,3,0.45,Control,1,8
1587K,1587,Elder,0,9/18/2010,16:03,2010,9,18,16,3,0.45,Control,1,9
1588K,1588,Elder,0,9/19/2010,16:03,2010,9,19,16,3,0.45,Control,1,10
1589K,1589,Elder,0,9/20/2010,16:03,2010,9,20,16,3,0.45,Control,1,11
1590K,1590,Elder,0,9/21/2010,16:03,2010,9,21,16,3,0.45,Control,1,13
1591K,1591,Elder,0,9/22/2010,16:03,2010,9,22,16,3,0.45,Control,1,14
1592K,1592,Elder,0,9/23/2010,16:03,2010,9,23,16,3,0.45,Control,1,15
