,sample id ,sample id numb,description,description.1,date/time,Bag Label ,Vial Label,Label Color,# of vials,Vial type,Lid type,collected by,received in 395 McCone,notes,Wood/Kim taken,Unnamed: 15,datetime,Sample Id,Li7(LR),Li7(LR)_SD,B11(LR),B11(LR)_SD,Ca43(LR),Ca43(LR)_SD,Rb85(LR),Rb85(LR)_SD,Sr88(LR),Sr88(LR)_SD,In115(LR),In115(LR)_SD,Na23(MR),Na23(MR)_SD,Mg25(MR),Mg25(MR)_SD,Al27(MR),Al27(MR)_SD,Si28(MR),Si28(MR)_SD,P31(MR),P31(MR)_SD,Ca44(MR),Ca44(MR)_SD,Mn55(MR),Mn55(MR)_SD,Fe56(MR),Fe56(MR)_SD,Fe57(MR),Fe57(MR)_SD,Co59(MR),Co59(MR)_SD,Ni60(MR),Ni60(MR)_SD,Cu63(MR),Cu63(MR)_SD,Cu65(MR),Cu65(MR)_SD,Zn64(MR),Zn64(MR)_SD,Zn66(MR),Zn66(MR)_SD,Rb85(MR),Rb85(MR)_SD,Sr88(MR),Sr88(MR)_SD,Mo98(MR),Mo98(MR)_SD,In115(MR),In115(MR)_SD,Ba138(MR),Ba138(MR)_SD,K39(HR),K39(HR)_SD,In115(HR),In115(HR)_SD,Si (ppm),Mg (ppm),Ca (ppm),Na (ppm),K (ppm)
313,408 KR,408,CONGER,2,2012-03-30 11:30:00,"C 20120329-30 C162-1, 2, 3 1130","C 20120329-30 C162-1, 2, 3 1130",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-03-30 11:30:00,408,-3.119877562,0.048994247,238.5077264,6.231686309,3994.344555,53.26369171,1.583508464,0.005371292,11.52508283,0.106668197,5.223295739,0.73282545,23550.46823,920.1376455,2811.555177,124.4895387,877.0341018,22.91333441,2225.277171,13.28651838,561.7432884,3.351340788,3488.963624,24.04365117,261.8736182,0.13217079,388.0747732,6.028995571,399.2958324,0.668859939,0.267858182,0.036775843,2.267364993,0.239048635,-13688.41384,1982.908579,-11682.29391,725.2501443,-2413.028394,27.35374957,-2397.394307,20.5671349,1.44942134,0.051271679,10.07718272,0.800134545,0.121713344,0.000166,6.59e-14,2.26454835,15.86349166,0.415613656,8345.793206,793.3468825,7.24450449,11.25035857,0.0624980219861,0.0683207908011,0.13983766205,0.541425264608,0.326320514355
315,410 KR,410,CONGER,2,2012-03-31 11:00:00,"C 20120331 C163-1, 2, 3 1100","C 20120331 C163-1, 2, 3 1100",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-03-31 11:00:00,410,0.926966572,0.066602981,248.2546938,5.039632984,4771.636026,49.60790954,1.713535333,0.033583461,14.67179415,0.24780614,-1.16e-14,0.829139052,21154.433,242.1629897,3227.629895,166.6219886,1259.922278,3.85082969,2738.560013,18.36525566,701.4482319,0.038207468,4555.224906,24.42918184,323.1506802,17.7281673,574.1383545,0.88099045,567.8859966,8.56777732,0.423111744,0.010482004,2.76925169,0.06295231,-16195.45338,40.91986619,-13023.55626,18.81360139,-17664.60141,2.658293113,-15032.54953,5.162144538,1.684341513,0.038480858,14.48701096,0.884623319,0.339655026,0.009816605,0.0,0.983690086,20.42138797,0.236489004,9633.336206,538.369109,-6.464622767,3.154235618,0.0769138272451,0.0784314064485,0.182573414232,0.48634041467,0.376663445655
317,412 KR,412,CONGER,2,2012-04-01 10:30:00,"C 20120331,0401 C164-1, 2, 3 1030","C 20120331,0401 C164-1, 2, 3 1030",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-04-01 10:30:00,412,1.685416661,0.050773368,545.7957357,5.339565444,22895.7539,289.8525563,3.695273625,0.066672062,67.49856674,0.670700684,-1.16e-14,0.557039751,193162.7217,8149.826252,22721.40544,1410.709476,603.3838121,13.72872635,1499.188809,26.82659364,520.5881552,5.480042592,22134.93123,22.88705914,1830.231897,11.43730706,272.335904,2.341401941,279.9129894,1.883727993,0.581370677,0.036687013,3.294084421,0.528288977,-24350.62439,616.6256092,-19769.16525,267.5828788,121221.9208,14.76385244,167293.3031,42.66065201,3.766609833,0.200371455,66.33183107,1.368697876,0.268877836,0.03926642,6.59e-14,6.445740842,73.36421161,0.348322349,26367.99865,1725.621111,-3.273176401,3.7266011,0.0421054672952,0.552130152192,0.887168043698,4.44081097188,1.03098874722
319,414 KR,414,CONGER,2,2012-04-10 10:55:00,"C 20120401,0410 C165-1, 2, 3 1055","C 20120401,0410 C165-1, 2, 3 1055",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-26 00:00:00,,,,2012-04-10 10:55:00,414,2.559617928,0.019980894,583.3470364,4.898714077,29455.8778,123.5056795,5.183495314,0.042418772,89.54288779,0.71633057,-1.16e-14,0.829709103,252062.2947,17319.55694,30132.66265,1917.359851,1321.138682,26.10019004,3075.867434,35.04335632,1732.330975,35.38011562,27553.37925,406.0617137,2374.46063,37.93621705,385.2547794,4.273984368,397.1638779,11.30691802,0.934933894,0.038552454,5.82411138,0.654193597,-43720.11621,506.4063374,-36717.89414,611.1141368,49053.1766,51.46593966,51368.24605,41.39353081,5.166949883,0.153869235,87.01039984,1.989008682,0.883791826,0.03926642,6.59e-14,4.264544542,106.0294857,2.890811809,38899.56702,2964.194133,-0.890512269,3.866202438,0.0863872748176,0.732223702395,1.10433944034,5.79491215515,1.52097307048
321,416 KR,416,CONGER,2,2012-04-11 13:20:00,"C 20120411 C166-1, 2, 3 1320","C 20120411 C166-1, 2, 3 1320",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-26 00:00:00,,,,2012-04-11 13:20:00,416,0.758427702,0.012453845,485.2460253,24.25559838,13599.69183,568.043519,2.749422387,0.024067718,36.74039323,0.567524228,1.16e-14,1.770293109,68769.53605,1525.132297,10267.51208,555.9468506,1094.92088,24.83270314,1823.488055,7.311695909,1226.023852,18.8581147,13137.77084,10.62963148,942.2498484,7.029267191,289.0593793,3.188064035,303.6812736,0.614259128,0.465746612,0.043704625,2.587121723,0.025095853,-35806.19797,297.4910909,-28229.94347,179.1525133,11276.87616,16.26797891,11648.62079,19.01699841,2.751834143,0.040052612,37.1994119,0.166848858,0.351231309,0.024624704,0.0,4.988665473,46.32045033,0.851701655,20678.07619,1207.479111,0.849646141,7.511683842,0.0512135737687,0.249500543544,0.526561855267,1.58101163379,0.808512779029
323,418 KR,418,CONGER,2,2012-04-12 11:35:00,"C 20120412 C167-1, 2, 3 1135","C 20120412 C167-1, 2, 3 1135",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-26 00:00:00,,,,2012-04-12 11:35:00,418,0.8291472,0.046667705,480.8920961,9.137247747,11498.56449,41.83937242,2.97763988,0.03754234,30.42996337,0.392937201,0.0,0.48458828,86441.00915,491.8466995,8384.02024,114.098782,2502.457888,15.16806967,2029.958728,23.19319963,742.2753048,9.731987989,10665.64774,26.09981477,776.1320134,8.85597632,277.8402911,1.173301604,286.9193651,8.267472858,0.339409265,0.02798162,2.754464828,0.453001418,-22582.91337,71.09022932,-18808.81198,686.3685424,7012.229552,6.748577274,6954.587366,36.98948717,2.858165392,0.142758565,29.95192829,0.998660358,4.912109083,0.073874111,0.0,0.215854629,36.20164751,0.547094097,23386.59886,2037.495722,-4.849475245,4.669476078,0.0570124058552,0.203731691832,0.427479161419,1.98727880036,0.914416015426
325,420 KR,420,CONGER,2,2012-04-13 11:25:00,"C 20120413 C168-1, 2, 3 1125 +SNOWMELT","C 20120413 C168-1, 2, 3 1125 +SNOWMELT",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-26 00:00:00,,,,2012-04-13 11:25:00,420,0.402272583,0.038456379,259.7794521,6.289808504,3659.449202,22.21590705,1.255999802,0.004964063,9.261743825,0.109166134,0.0,0.752357195,34102.48117,899.381617,2651.760103,243.3140465,606.4974616,31.59776335,1486.568461,36.85694431,561.5955607,14.62800214,3596.077216,55.53477586,254.2544156,6.008917224,248.8793706,14.9696599,255.5761367,4.486366669,0.179039572,0.012080953,1.428894989,0.289240342,-13006.57196,456.6007627,-10503.02964,99.33362136,1911.008403,2.07626336,1938.440658,22.28490874,1.196088776,0.012845019,10.32196543,0.310636893,0.252797185,0.004825111,-6.59e-14,5.55423631,14.66836107,0.6662434,9504.084008,513.6683322,5.553097056,5.674605705,0.0417510185114,0.0644377705029,0.144130774817,0.784016042098,0.371609684713
327,422 KR,422,CONGER,2,2012-04-14 16:10:00,"C 20120414 C169-1, 2, 3 1610 'C' AMOUNT IS ABOUT 1/3 OF 'A' AMOUNT ON ANY GIVEN COLLECTION","C 20120414 C169-1, 2, 3 1610 (#2 had 1545)",,"3, 2 20 mL empty, 30 mL full",3 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-26 00:00:00,,,,2012-04-14 16:10:00,422,0.586345994,0.050454039,535.3656019,4.524758066,5316.334174,104.2513075,1.99805383,0.042315677,14.3293936,0.136450953,0.0,0.797356214,40779.82556,135.2930434,3880.497004,87.0730809,462.9443219,1.569792977,1264.64271,1.296110888,577.968076,4.541230514,5259.659243,80.60650882,357.1675595,0.805825786,206.80897,0.556639497,206.1734243,2.388785498,0.254695385,0.031446011,2.774535602,0.213952782,-9351.562835,92.3323176,-7475.475971,144.0102608,1621.925021,23.62125707,1639.769333,5.802152728,1.988443567,0.064170896,25.57493091,11.01759977,0.218174393,0.044257914,0.0,8.754909718,18.85974601,0.322419202,12104.86729,1031.674222,-4.314309413,3.087830658,0.0355181228317,0.0942960771972,0.210807142459,0.937528189624,0.473300311039
329,424 KR,424,CONGER,2,2012-04-29 10:30:00,"C 20120429 C170-1, 2, 3 1030","C 20120429 C170-1, 2, 3 1030",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-07-06 00:00:00,,,,2012-04-29 10:30:00,424,0.813030032,0.030336289,561.1070199,0.592736727,10205.12045,37.13782564,5.196072431,0.05319744,28.26834624,0.191593594,0.0,0.988123252,55521.60948,1445.878283,7943.448384,363.306602,1380.42463,48.98347707,2670.469982,47.12288871,5256.864643,106.1021394,9911.673193,63.54524656,749.7015983,0.621384062,453.4763961,14.69274449,459.9412832,2.925693477,0.461631026,0.022651788,3.57860509,0.327096798,-41315.14267,699.6708791,-32788.76218,68.15011878,3958.006438,16.01323784,3989.856851,39.29840325,5.052062573,0.014470971,28.48333435,0.754874511,0.069992204,0.004991494,0.0,14.01560185,38.67558392,0.345995719,40020.45769,2502.148253,-3.304190536,0.28146648,0.0750014846795,0.193025795731,0.397259861575,1.27644180195,1.56479989568
331,426 KR,426,CONGER,2,2012-05-05 13:40:00,"C 20120505 C171-1, 2, 3 1340","C 20120505 C171-1, 2, 3 1340",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-07-06 00:00:00,,,,2012-05-05 13:40:00,426,0.715608596,0.085671505,523.3035964,9.653219311,12780.8732,85.33966511,3.886749788,0.051161297,35.29399517,0.528421211,0.0,0.974462032,71654.66266,811.6858356,9884.323739,384.4628639,1157.950595,10.27547494,1931.261479,16.07978934,3020.566083,17.41714732,12018.78832,197.4529011,981.4536529,4.65381993,302.675324,3.77185414,308.2511534,2.716390367,0.408408005,0.033222622,5.374529715,1.031907455,-31879.38836,613.0135573,-25080.32003,642.6839752,3789.653064,9.044544499,3843.516551,11.10478687,3.808849244,0.067260204,34.23677767,0.933836637,0.133892451,0.01963321,0.0,5.951064547,43.24605894,0.429883653,29308.14414,2305.273707,1.159703153,3.399103909,0.0542404442685,0.240189066858,0.481713035866,1.64734069455,1.14594843587
333,428 KR,428,CONGER,2,2012-06-05 11:50:00,"C 20120605 C172-1, 2, 3 1150","C 20120605 C172-1, 2, 3 1150",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-07-06 00:00:00,,,,2012-06-05 11:50:00,428,2.838608138,0.077505797,1268.992819,12.26707313,41272.81485,612.6598798,22.49682884,0.178943403,129.4995374,1.202259985,0.0,0.721024396,146159.9386,1060.42752,43336.68484,1476.655496,6037.258444,84.78824162,7537.759045,85.32706981,37134.53815,846.3882117,40494.54489,285.7822625,4950.376275,33.52145663,1645.783509,3.006019722,1598.715803,79.40322996,2.100144385,0.014035225,16.63107965,0.403235065,-117377.5863,2313.823312,-94899.03794,3240.79964,9162.914167,34.76844588,9360.515434,0.684801977,23.97814767,0.064279293,128.956403,1.567426422,0.197101878,0.03926642,0.0,5.342005684,153.1833771,4.432152421,201279.6516,20792.14028,-1.711698825,4.725693913,0.211701731658,1.05308144161,1.62302135919,3.36021698841,7.87003437756
335,430 KR,430,CONGER,2,2012-06-25 11:15:00,"C 20120625 C173-1, 2, 3 1115 SOME BIRD DROPPINGS IN THIS SAMPLE","C 20120625 C173-1, 2, 3 1115",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-07-06 00:00:00,,,,2012-06-25 11:15:00,430,4.398200296,0.056201967,2249.741368,22.66107627,65607.73367,167.7968866,59.11818605,0.567645548,190.127246,2.800362478,0.0,0.492078949,210115.1648,2365.485477,68778.87498,5394.452583,8803.452748,129.8241511,10399.8655,186.2558326,98093.03615,1353.499563,60791.59178,746.7239619,8508.755669,200.2512282,2194.754407,12.92400194,2186.566337,55.4562241,3.570058795,0.045392406,34.81566252,3.246722837,-187342.1032,8055.886774,-152617.7622,4060.587595,13274.08821,272.3157278,13744.11922,168.7938463,57.18055176,1.570506806,190.4957735,7.998709923,0.239058936,0.024624704,0.0,0.410418245,246.4956127,9.942232478,479409.4684,38441.76585,3.931222482,1.915179425,0.2920854225,1.67132666201,2.43652699854,4.83054763875,18.7449102144
337,432 KR,432,CONGER,2,2012-10-22 13:15:00,"C 20121022 C174-1, 2, 3 1315","C 20121022 C174-1, 2, 3 1315",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-10-29 00:00:00,,,,2012-10-22 13:15:00,432,4.644574952,0.296428882,2033.979677,27.72922203,121056.6706,3720.979885,39.64360629,0.773780472,306.4215742,2.901631906,0.0,0.592332903,173267.5807,1238.516292,92477.77232,2034.875172,12184.64994,195.986308,8818.731165,54.21004515,87675.43638,295.2782312,114932.8362,3891.418127,13514.76834,324.8963907,2209.441025,56.9652024,2205.760379,22.3681324,7.513202374,0.416348739,30.7833762,0.138239869,-112787.8707,6722.463444,-91845.23916,1801.00944,10348.31918,94.51058481,10695.74327,21.64082839,38.70877945,0.043087722,315.2801443,3.671181707,0.352889999,0.014641716,0.0,3.048238817,303.4550682,8.838737764,318760.1532,17290.29742,6.897608854,4.192190425,0.247678474135,2.24720986738,4.6065080749,3.98342168029,12.4635219901
339,434 KR,434,CONGER,2,2012-10-23 12:15:00,"C 20121023 C175-1, 2, 3 1215","C 20121023 C175-1, 2, 3 1215",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-10-29 00:00:00,,,,2012-10-23 12:15:00,434,2.40131775,0.091693145,962.6157754,17.81664613,60868.62884,86.71937136,12.03903122,0.012969453,161.8614997,1.829783954,-1.719320841,0.812947606,101314.5081,4010.838909,42315.89064,2001.181866,6461.613861,106.389018,5473.113141,45.29824646,38570.4912,267.2230331,65464.54225,416.9789633,7173.848278,194.5262808,1464.499735,3.299267104,1436.623267,12.36253371,3.57290432,0.099756696,18.30479036,0.453001418,-103586.7916,197.524209,-87502.18733,373.9087019,8756.144761,12.70613819,9249.779763,3.212257441,13.10113702,0.380364315,176.4544219,4.425245288,0.266183182,0.073707728,0.0,8.630787644,173.1191477,3.612739219,108582.1775,7258.814211,1.760457754,0.122245495,0.153715119122,1.02827614255,2.62381885338,2.32922054122,4.24556314025
341,436 KR,436,CONGER,2,2012-10-24 12:05:00,"C 20121024 C176-1, 2, 3 1205","C 20121024 C176-1, 2, 3 1205",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-10-29 00:00:00,,,,2012-10-24 12:05:00,436,1.378242324,0.061311237,938.3410317,11.82639311,34036.14285,239.8761026,7.907682468,0.079638616,86.21973273,0.440470478,2.696736258,0.322811956,54094.35094,947.7490511,13106.80769,627.0097709,2917.472945,39.60312582,2479.851322,42.25297313,12830.21274,25.62527138,25500.22467,183.6973349,2295.028977,40.01666689,851.6224738,4.918746315,855.767752,2.048383565,1.312644595,0.015972841,7.746898469,1.287943643,-46447.93133,1248.57707,-37849.19347,936.7445715,3650.487096,34.18623579,3836.992905,34.27920858,5.945578812,0.018922014,61.99864092,0.803847084,0.145581916,0.01943563,-93.09356184,16.77469909,79.96031801,0.692884928,65671.33923,4635.589584,2.850649283,4.883240625,0.069647864304,0.318495426867,1.02204900477,1.24362912811,2.56774936389
343,438 KR,438,CONGER,2,2012-10-29 00:00:00,"C 20121029 C177-1, 2, 3 1145 ON 20121103","C 20121029 C177-1, 2, 3 1145 ON 20121103",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-11-19 00:00:00,10/31/12 (?),,,2012-10-29 00:00:00,438,1.534175169,0.466600068,915.9386902,15.67160813,19618.42349,133.1735097,8.721524472,0.159466671,57.80419602,0.661407842,-9.925258929,0.512340758,40971.34324,928.3356024,12947.53267,581.1584278,2073.677127,10.6379445,2847.478332,80.02366353,47647.05427,848.6284657,18749.64717,314.0468626,2597.904332,35.11178647,456.2645796,3.243893125,466.2270038,15.16281595,1.040262307,0.082545779,6.105502214,0.413124532,-27373.42491,41.66772132,-22321.10739,303.0563189,3147.801464,16.836947,3259.959708,24.80748609,8.476158486,0.349417033,50.41728023,0.04596643,0.118917628,0.025986966,-93.09356184,1.966813922,67.99906903,4.00333514,95109.89151,3229.529462,-25.38115197,2.266069273,0.0799728526934,0.314625043881,0.751485858574,0.941931181088,3.71879675804
345,440 KR,440,CONGER,2,2012-11-14 11:15:00,"C 20121114 C178-1, 2, 3 1415 (bag)/1115 (loose label in bag)","C 20121114 C178-1, 2, 3 1415 1115",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-11-19 00:00:00,,,,2012-11-14 11:15:00,440,2.659816224,0.111545737,1312.049635,16.44453737,36494.14072,224.1204284,15.34888255,0.11137634,123.0850374,0.48789184,-7.12070968,0.386073544,81267.89263,592.6756138,31784.38353,1841.527403,3165.565711,76.63177192,4321.812403,24.74187423,116004.1445,1374.508895,34114.38508,363.113673,7802.870971,74.20395788,573.2355797,7.286096073,586.4071345,1.051065619,1.72909701,0.009094026,10.53759191,0.181439828,-57413.73997,471.9688009,-47565.35827,921.6953597,6925.372026,44.53586453,7381.182018,8.419704785,14.29470624,0.579042071,111.1515989,4.601166426,0.238404269,0.01943563,-93.09356184,1.900817445,205.3519307,1.926953667,190837.5627,12645.97844,-13.24047291,1.315270977,0.121380262244,0.772360519779,1.36730455401,1.86834885156,7.46174870157
347,442 KR,442,CONGER,2,2012-11-17 14:50:00,"C 20121117 C179-1, 2, 3 1450","C 20121117 C179-1, 2, 3 1450",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-11-19 00:00:00,,,,2012-11-17 14:50:00,442,0.290484371,0.045624182,478.2130609,5.219071554,6155.687277,102.2965406,3.413017426,0.060052023,24.20253477,0.499407868,-4.316160432,2.848943821,17625.08766,283.3152003,5474.729513,420.250747,785.1474179,20.75791503,1578.464201,31.1683233,12365.49045,249.3538778,5663.275081,55.19514169,1390.865247,16.76132837,220.4785693,2.393018006,230.9416299,2.21559855,0.401714008,0.075900144,3.466330794,0.710127575,-17026.2532,352.7879044,-13901.88816,1.555627755,1912.404405,17.70473605,2077.690953,2.276847803,2.937841821,0.119934267,18.25146114,0.039447312,0.381419538,0.083857099,-93.09356184,6.182859122,25.81666342,0.615660204,33504.22745,1440.549536,-6.433673238,1.620813971,0.0443319563172,0.133035927166,0.226984065246,0.405200765303,1.31001529329
349,444 KR,444,CONGER,2,2012-11-19 13:05:00,"C 20121119 C180-1, 2, 3 1305","C 20121119 C180-1, 2, 3 1305",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-11-19 13:05:00,444,2.1520769425,0.052840933512,1009.9610315,11.3671584518,18630.356525,109.570379593,5.855680951,0.0639635220894,69.17938235,0.734778345548,-1.5970733625,0.512053261965,46641.91616,825.343130204,16983.723705,827.743115725,1667.6395925,19.8167813215,2262.6501285,136.725444086,20233.61071,196.62880907,17104.54265,114.017286791,4285.688609,34.3648324668,447.1870253,4.68809583091,469.45939375,3.47912401,1.0751149475,0.0575253562555,8.0434036035,0.258479277131,-38690.446625,886.671954499,-30712.0992,356.061796744,3858.0132935,18.3397553632,4230.779825,38.0656597796,5.5618574795,0.0739401926898,66.51742694,2.37127326884,0.163934951,0.0221412766046,-46.54678092,2.37959003341,86.4212353,3.00199092202,61111.248445,1710.85127818,-2.0428191775,3.83630622822,0.063547660184,0.412704486032,0.685550069412,1.07229765252,2.3894498142
351,446 KR,446,CONGER,2,2012-11-20 15:45:00,"C 20121120 C181-1, 2, 3 1545 QUITE CLEAR FOR #C SAMPS","C 20121120 C181-1, 2, 3 1545",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-11-20 15:45:00,446,1.532538852,0.073007923,712.5478728,2.289196711,9549.058127,42.01441399,3.79543304,0.054856919,29.27503127,0.666536986,0.39649916,1.430877795,30832.05685,406.6026765,7257.173822,680.2861438,1178.757245,27.13840798,1831.877751,19.11029848,4803.591285,369.3697752,8623.982946,22.6368709,1618.494512,3.317682404,451.3648822,13.44727769,484.636204,0.535249848,0.566274322,0.033008813,5.300557994,0.785595322,-20373.16927,4.727896268,-16189.03201,569.4876427,1638.809214,2.267498446,1797.442165,36.11167587,3.659722474,0.055009808,31.11518153,0.49048972,0.466747684,0.026596924,0.0,10.50734126,34.93167456,0.122266487,26708.92343,2373.60155,0.533251955,4.033346741,0.0514492025757,0.176349323875,0.345649236476,0.708828986981,1.04431890611
353,448 KR,448,CONGER,2,2012-11-20 15:30:00,"C 20121120 C182-1, 2, 3 1530","C 20121120 C182-1, 2, 3 1530 OR 20121122 on sample 2 originally and 1505 in the case of samples 2 & 3",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-11-20 15:30:00,448,1.087910619,0.075058707,689.8430849,20.24789492,11332.77301,148.6351319,3.711141526,0.107754663,36.30798526,0.689439081,1.836774175,1.501834132,52082.3861,127.7502424,8981.902694,725.7823633,711.2302981,5.089330787,966.6250573,22.0841609,3275.428855,21.40379252,9847.976279,152.5280344,1920.82014,22.99635911,202.4333666,4.27789484,224.1813524,7.047456328,0.558229101,0.010423836,8.460012495,0.552826338,-17183.64951,281.1502044,-13861.86991,82.20368108,1857.685109,19.18066783,2045.098656,7.858175628,3.527096107,0.149526659,37.51774489,0.335438218,0.134816914,0.056149061,0.0,12.59567251,44.06535591,0.093177942,26596.23229,1756.244375,-3.656884276,2.241167413,0.0271481480468,0.218260235464,0.394706889262,1.19737405644,1.03991268254
355,450 KR,450,CONGER,2,2012-11-28 12:15:00,"C 20121128 C183-1, 2, 3 1215","C 20121128 C183-1, 2, 3 1215",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-11-28 12:15:00,450,0.819760889,0.016406275,508.5044731,22.54208988,9279.021882,179.7599299,2.766157577,0.071136736,24.39653016,0.568455387,1.764221853,1.204207551,24683.5036,376.0486389,5300.903003,338.4271584,787.3814695,14.10381234,1664.91063,25.67219055,3925.900285,11.26786193,8272.438364,107.1972728,1109.471568,22.46202809,173.37617,1.693133637,184.3017142,2.542436776,1.039879457,0.090339909,41.4872649,0.037409301,-16895.24314,56.52192387,-13436.88789,277.8279329,1708.210052,9.679172472,1845.263647,29.69859219,2.526994051,0.025004458,24.69052444,0.062831328,0.142390272,0.044328206,0.0,4.851632891,27.86835111,0.000236,19417.11124,1709.356566,11.09348524,13.7450722,0.0467598474989,0.128811942973,0.331559329629,0.567473747764,0.759209049484
357,452 KR,452,CONGER,2,2012-11-29 14:40:00,"C 20121129 C184-1, 2, 3 1440","C 20121129 C184-1, 2, 3 1440",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-11-29 14:40:00,452,0.777621569,0.058242275,617.5718933,5.66801107,9303.232963,166.8386691,2.795571274,0.048046451,26.77015081,0.116149263,4.537345095,1.321968068,35812.70079,904.1362893,5706.192204,360.3908506,678.3353379,9.615915944,1038.136968,4.661206092,2033.129009,19.91170121,8158.205633,47.83963397,1217.93147,2.578071677,209.4169695,5.520420997,233.3024131,5.307894323,0.519677999,0.017373059,6.698490639,0.245238751,-17120.07524,1046.081254,-13976.52589,208.0490031,1962.180478,15.63981671,2155.610004,110.6862313,2.508740247,0.162528977,27.6466389,1.226731005,0.236946773,0.056149061,0.0,9.739505805,34.76893779,0.627413908,17868.21049,1563.889698,10.68013113,2.50905106,0.0291565958148,0.138660470557,0.326980881771,0.823333991162,0.698647030159
359,454 KR,454,CONGER,2,2012-11-30 11:05:00,"C 20121130 C185-1, 2, 3 1105","C 20121130 C185-1, 2, 3 1105",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-11-30 11:05:00,454,0.435399187,0.093925923,414.4810363,7.077516468,4678.965772,103.4513521,2.045121509,0.015486817,12.28126685,0.246924729,4.8607818,1.141351937,20199.81321,887.9635793,2936.316157,324.6998508,607.1551053,15.85184095,1171.442952,7.085550453,1543.453521,54.07544696,4297.824778,72.64325825,537.1782463,11.77641406,236.6783822,1.53398291,250.4648482,1.025895541,0.458611665,0.012161142,9.754725922,0.182889916,-8562.772173,268.0002679,-6837.458877,106.123116,889.8369249,5.656054893,993.5443334,9.029871795,1.995368123,0.201035842,13.00725247,0.178866603,0.445883022,0.12264137,0.0,4.122302457,15.66917892,0.331089134,11663.59976,626.9144789,8.734935319,4.644574217,0.0329005610284,0.0713524826151,0.172256817102,0.464393705698,0.456046750616
361,456 KR,456,CONGER,2,2012-12-01 12:30:00,"C 20121201 C186-1, 2, 3 1230","C 20121201 C186-1, 2, 3 1230",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-12-01 12:30:00,456,0.719231556,0.020507843,655.3099648,16.87407881,11005.35855,298.8143138,3.711518483,0.10369637,38.74909887,0.521422105,-1.16e-14,0.526447018,76722.83227,1551.168075,9684.103241,507.2730419,582.8308147,8.761246019,688.7593601,15.91016393,2232.986871,56.18495536,11199.66624,137.3037409,1917.368918,17.73958844,204.4829207,4.26447249,219.5968729,5.218686015,0.879260808,0.051250525,22.86350663,0.527886804,-16357.90218,56.08105895,-13027.9778,550.8385917,2935.915881,12.8900518,3241.003139,15.59918164,3.808947099,0.223539854,43.20295475,0.538626625,0.287500119,0.022164103,0.0,3.146086875,49.94631634,0.11517172,25149.72833,1928.269638,6.490241499,3.007088263,0.0193441510081,0.235323708756,0.448882622899,1.76385791389,0.983354377703
